893047244119678,Sat,2015-10-10,Hangar," BuildingSociety",1484,"Strictly Deep presents: Bontan",15,12,10,n/a
1450786168584297,Sat,2015-10-24,"District 8"," Bedlam",1538,"Pan-Pot & Ian O' Donovan",20,18,15,n/a
1450786168584297,Sat,2015-10-24,"District 8"," District8",1538,"Pan-Pot & Ian O' Donovan",20,18,15,n/a
905499992818158,Fri,2015-05-01,"District 8"," Paradox",1572,"Paradox presents - Andrs",15,12,10,n/a
705601306210688,Sun,2015-07-26,"Opium Rooms"," Connection",1590,"Subject x Connection - Secretsundaze",15,10,5,n/a
478527722319046,Sat,2015-11-28,Hangar," Hidden Agenda",1594,"Vitalic (Live)",15,12,10,n/a
508697069233945,Sat,2014-12-06,"District 8"," Bedlam",1598,"Bedlam presents: Gesaffelstein",17,15,n/a,n/a
949933128397749,Sat,2015-10-03,"District 8"," District8",1612,"The 2 Bears",20,18,15,n/a
949933128397749,Sat,2015-10-03,"District 8"," Hidden Agenda",1612,"The 2 Bears",20,18,15,n/a
743814765741269,Sat,2015-09-26,Hangar," BuildingSociety",1624,"Bleep Test with Dungeon Meat",15,12,10,n/a
1573388436209433,Sat,2015-02-14,"District 8"," Bedlam",1636,"District 8 Valentines Ball: Richy Ahmed",17,15,13,n/a
147553442248190,Fri,2015-10-09,Hangar," Hidden Agenda",1642,Barnt,12,10,5,n/a
1396652320646081,Sat,2015-04-18,"District 8"," Paradox",1650,"Paradox presents - Paul Ritch",18,15,12,10
526277774196592,Sat,2015-12-26,Hangar," BuildingSociety",1676,"Ejeca - Stephen's Day / The Building Society & Strictly Deep",20,17,n/a,n/a
768370346544528,Fri,2015-01-30,"District 8"," Subject",1714,"Subject x Surge - Ostgut Ton Nacht: Function Norman Nodge & Fiedel",20,18,15,n/a
1729344433960339,Sat,2015-10-31,Hangar," BuildingSociety",1832,"Halloween Warehouse Massacre: Tube & Berger Juliet Sikora",18,14,n/a,n/a
1702088143351196,Sat,2015-03-21,"District 8"," Hidden Agenda",1856,"John Talabot Marc Piol & Dani Baughman - Hivern Discs Showcase",20,18,10,n/a
1507012566220631,Thu,2014-12-11,"District 8"," Bedlam",1908,"Bedlam presents: Bakermat",17,15,n/a,n/a
107054732982851,Fri,2015-09-25,"District 8"," District8",1918,Dvs1,18,15,n/a,n/a
125240177826305,Sun,2015-10-25,"Button Factory"," Sense",2080,"Sense with Jungle DJ Set",15,13,n/a,n/a
731491693631487,Sat,2015-04-25,Hangar," BuildingSociety",2082,"The Building Society presents: Route 94",20,17,15,n/a
764076067008118,Sat,2015-04-11,"District 8"," Paradox",2126,"Paradox presents - Butch",18,15,12,n/a
688337041267348,Fri,2015-10-02,"District 8"," District8",2196,"Trade (Blawan + Surgeon) & Sunil Sharpe",20,18,15,n/a
688337041267348,Fri,2015-10-02,"District 8"," Subject",2196,"Trade (Blawan + Surgeon) & Sunil Sharpe",20,18,15,n/a
1552101058375081,Fri,2015-04-24,"District 8"," Bedlam",2378,"Bedlam presents: Pleasurekraft & Luigi Madonna",20,17,15,13
1421985974768064,Sat,2015-06-13,Hangar," BuildingSociety",2408,"The Building Society presents Lee Foss",22,18,15,n/a
397401010384888,Sun,2015-04-05,"District 8"," Subject",2667,"Subject x Motion x Connection - Genius Of Time & Jeremy Underground",18,15,12,n/a
967757073237421,Sun,2015-05-03,"Button Factory"," Sense",2806,"Jeff Mills",25,23,20,n/a
311178335759777,Wed,2014-12-31,"District 8"," Bedlam",2968,"Bedlam presents: NYE feat. Klsch",25,20,n/a,n/a
341228979416730,Fri,2015-02-06,"District 8"," Bedlam",3034,"Bedlam presents: Huxley & Motez",17,15,13,n/a
752290964898786,Fri,2015-12-11,"District 8"," District8",3198,Bicep,20,18,15,n/a
1581675248764746,Sat,2015-08-01,"District 8"," Subject",3256,"Subject is 8 // P1 - Subject x Surge - Robert Hood aka Floorplan",20,18,15,n/a
1589579561308193,Fri,2015-08-28,"District 8"," Subject",3300,"Subject is 8 // P2 - Subject x Bodytonic - Marcel Dettmann",20,18,15,n/a
358089231049023,Sun,2015-05-03,"District 8"," Subject",3364,"Subject x Surge x Bodytonic - Karenn [Live] Don Williams & Sunil Sharpe",20,18,15,n/a
1923690831189302,Sun,2015-10-25,"District 8"," Connection",3618,"Ostgut Ton Zehn / Jeremy Underground & Soundstream",20,18,15,n/a
1923690831189302,Sun,2015-10-25,"District 8"," District8",3618,"Ostgut Ton Zehn / Jeremy Underground & Soundstream",20,18,15,n/a
1923690831189302,Sun,2015-10-25,"District 8"," Subject",3618,"Ostgut Ton Zehn / Jeremy Underground & Soundstream",20,18,15,n/a
403194663224802,Sat,2015-07-11,"District 8"," Bedlam",3726,"Bedlam & Connection present: Huxley & Voiski",15,12,n/a,n/a
403194663224802,Sat,2015-07-11,"District 8"," Connection",3726,"Bedlam & Connection present: Huxley & Voiski",15,12,n/a,n/a
180640812270525,Mon,2015-12-28,"District 8"," District8",3912,"Ben Klock",20,18,15,n/a
650587821734301,Sat,2015-02-21,"District 8"," Subject",4050,"Subject & Bodytonic - Kerri Chandler",20,18,n/a,n/a
1640222229547720,Sat,2015-11-07,RDS," Hidden Agenda",5000,"Metropolis Festival",79,n/a,n/a,n/a
686764808091577,Sat,2015-10-10,"District 8"," District8",6308,"Skream & Omar S",20,18,15,n/a
1195118497171005,Sat,2015-10-31,"District 8"," Hidden Agenda",7374,"Halloween: Moodymann The Cyclist Toby Kaar Forrests & DJ Deece",20,18,15,n/a
1195118497171005,Sat,2015-10-31,"District 8"," Subject",7374,"Halloween: Moodymann The Cyclist Toby Kaar Forrests & DJ Deece",20,18,15,n/a
